model,day_abs,day_order,period,origin_zone_id,dest_zone_id,y_sum
obs,184,184,night,230,162,11
obs,184,184,night,230,163,26
obs,184,184,night,230,186,68
obs,184,184,night,230,230,57
obs,185,185,afternoon,100,100,6
obs,185,185,afternoon,100,161,69
obs,185,185,afternoon,100,162,15
obs,185,185,afternoon,100,163,41
obs,185,185,afternoon,100,186,5
obs,185,185,afternoon,100,230,52
obs,185,185,afternoon,161,100,11
obs,185,185,afternoon,161,161,52
obs,185,185,afternoon,161,162,20
obs,185,185,afternoon,161,163,23
obs,185,185,afternoon,161,186,20
obs,185,185,afternoon,161,230,23
obs,185,185,afternoon,162,100,15
obs,185,185,afternoon,162,161,32
obs,185,185,afternoon,162,162,29
obs,185,185,afternoon,162,163,18
obs,185,185,afternoon,162,186,15
obs,185,185,afternoon,162,230,19
obs,185,185,afternoon,163,100,12
obs,185,185,afternoon,163,161,27
obs,185,185,afternoon,163,162,20
obs,185,185,afternoon,163,163,19
obs,185,185,afternoon,163,186,10
obs,185,185,afternoon,163,230,19
obs,185,185,afternoon,186,100,17
obs,185,185,afternoon,186,161,104
obs,185,185,afternoon,186,162,43
obs,185,185,afternoon,186,163,44
obs,185,185,afternoon,186,186,16
obs,185,185,afternoon,186,230,96
obs,185,185,afternoon,230,100,11
obs,185,185,afternoon,230,161,31
obs,185,185,afternoon,230,162,29
obs,185,185,afternoon,230,163,28
obs,185,185,afternoon,230,186,33
obs,185,185,afternoon,230,230,27
obs,185,185,morning,100,100,19
obs,185,185,morning,100,161,29
obs,185,185,morning,100,162,14
obs,185,185,morning,100,163,24
obs,185,185,morning,100,186,14
obs,185,185,morning,100,230,40
obs,185,185,morning,161,100,18
obs,185,185,morning,161,161,67
obs,185,185,morning,161,162,25
obs,185,185,morning,161,163,26
obs,185,185,morning,161,186,36
obs,185,185,morning,161,230,26
obs,185,185,morning,162,100,14
obs,185,185,morning,162,161,27
obs,185,185,morning,162,162,89
obs,185,185,morning,162,163,13
obs,185,185,morning,162,186,28
obs,185,185,morning,162,230,29
obs,185,185,morning,163,100,13
obs,185,185,morning,163,161,33
obs,185,185,morning,163,162,29
obs,185,185,morning,163,163,43
obs,185,185,morning,163,186,31
obs,185,185,morning,163,230,45
obs,185,185,morning,186,100,13
obs,185,185,morning,186,161,34
obs,185,185,morning,186,162,26
obs,185,185,morning,186,163,27
obs,185,185,morning,186,186,27
obs,185,185,morning,186,230,77
obs,185,185,morning,230,100,32
obs,185,185,morning,230,161,62
obs,185,185,morning,230,162,25
obs,185,185,morning,230,163,34
obs,185,185,morning,230,186,91
obs,185,185,morning,230,230,66
obs,185,185,night,100,100,13
obs,185,185,night,100,161,23
obs,185,185,night,100,162,11
obs,185,185,night,100,163,16
obs,185,185,night,100,186,17
obs,185,185,night,100,230,32
obs,185,185,night,161,100,20
obs,185,185,night,161,161,62
obs,185,185,night,161,162,37
obs,185,185,night,161,163,47
obs,185,185,night,161,186,40
obs,185,185,night,161,230,45
obs,185,185,night,162,100,8
obs,185,185,night,162,161,40
obs,185,185,night,162,162,44
obs,185,185,night,162,163,20
obs,185,185,night,162,186,50
obs,185,185,night,162,230,27
obs,185,185,night,163,100,22
obs,185,185,night,163,161,56
obs,185,185,night,163,162,21
obs,185,185,night,163,163,34
obs,185,185,night,163,186,26
obs,185,185,night,163,230,39
obs,185,185,night,186,100,28
obs,185,185,night,186,161,62
obs,185,185,night,186,162,23
obs,185,185,night,186,163,37
obs,185,185,night,186,186,35
obs,185,185,night,186,230,89
obs,185,185,night,230,100,24
obs,185,185,night,230,161,41
obs,185,185,night,230,162,28
obs,185,185,night,230,163,38
obs,185,185,night,230,186,57
obs,185,185,night,230,230,45
obs,186,186,afternoon,100,100,11
obs,186,186,afternoon,100,161,94
obs,186,186,afternoon,100,162,31
obs,186,186,afternoon,100,163,33
obs,186,186,afternoon,100,186,10
obs,186,186,afternoon,100,230,46
obs,186,186,afternoon,161,100,20
obs,186,186,afternoon,161,161,80
obs,186,186,afternoon,161,162,31
obs,186,186,afternoon,161,163,53
obs,186,186,afternoon,161,186,28
obs,186,186,afternoon,161,230,27
obs,186,186,afternoon,162,100,21
obs,186,186,afternoon,162,161,36
obs,186,186,afternoon,162,162,43
obs,186,186,afternoon,162,163,24
obs,186,186,afternoon,162,186,37
obs,186,186,afternoon,162,230,23
obs,186,186,afternoon,163,100,16
obs,186,186,afternoon,163,161,48
obs,186,186,afternoon,163,162,24
obs,186,186,afternoon,163,163,17
obs,186,186,afternoon,163,186,24
obs,186,186,afternoon,163,230,11
obs,186,186,afternoon,186,100,15
obs,186,186,afternoon,186,161,126
obs,186,186,afternoon,186,162,54
obs,186,186,afternoon,186,163,40
obs,186,186,afternoon,186,186,20
obs,186,186,afternoon,186,230,69
obs,186,186,afternoon,230,100,13
obs,186,186,afternoon,230,161,58
obs,186,186,afternoon,230,162,44
obs,186,186,afternoon,230,163,29
obs,186,186,afternoon,230,186,46
obs,186,186,afternoon,230,230,30
obs,186,186,morning,100,100,15
obs,186,186,morning,100,161,37
obs,186,186,morning,100,162,24
obs,186,186,morning,100,163,36
obs,186,186,morning,100,186,21
obs,186,186,morning,100,230,33
obs,186,186,morning,161,100,33
obs,186,186,morning,161,161,88
obs,186,186,morning,161,162,55
obs,186,186,morning,161,163,45
obs,186,186,morning,161,186,78
obs,186,186,morning,161,230,60
obs,186,186,morning,162,100,28
obs,186,186,morning,162,161,47
obs,186,186,morning,162,162,80
obs,186,186,morning,162,163,34
obs,186,186,morning,162,186,47
obs,186,186,morning,162,230,47
obs,186,186,morning,163,100,24
obs,186,186,morning,163,161,59
obs,186,186,morning,163,162,50
obs,186,186,morning,163,163,44
obs,186,186,morning,163,186,38
obs,186,186,morning,163,230,45
obs,186,186,morning,186,100,18
obs,186,186,morning,186,161,59
obs,186,186,morning,186,162,26
obs,186,186,morning,186,163,39
obs,186,186,morning,186,186,32
obs,186,186,morning,186,230,71
obs,186,186,morning,230,100,41
obs,186,186,morning,230,161,73
obs,186,186,morning,230,162,46
obs,186,186,morning,230,163,55
obs,186,186,morning,230,186,111
obs,186,186,morning,230,230,69
obs,186,186,night,100,100,11
obs,186,186,night,100,161,47
obs,186,186,night,100,162,13
obs,186,186,night,100,163,23
obs,186,186,night,100,186,10
obs,186,186,night,100,230,25
obs,186,186,night,161,100,36
obs,186,186,night,161,161,127
obs,186,186,night,161,162,41
obs,186,186,night,161,163,58
obs,186,186,night,161,186,64
obs,186,186,night,161,230,37
obs,186,186,night,162,100,14
obs,186,186,night,162,161,54
obs,186,186,night,162,162,62
obs,186,186,night,162,163,31
obs,186,186,night,162,186,32
obs,186,186,night,162,230,35
obs,186,186,night,163,100,16
obs,186,186,night,163,161,48
obs,186,186,night,163,162,27
obs,186,186,night,163,163,28
obs,186,186,night,163,186,22
obs,186,186,night,163,230,35
obs,186,186,night,186,100,19
obs,186,186,night,186,161,68
obs,186,186,night,186,162,30
obs,186,186,night,186,163,36
obs,186,186,night,186,186,20
obs,186,186,night,186,230,104
obs,186,186,night,230,100,35
obs,186,186,night,230,161,76
obs,186,186,night,230,162,26
obs,186,186,night,230,163,45
obs,186,186,night,230,186,68
obs,186,186,night,230,230,35
obs,187,187,afternoon,100,100,7
obs,187,187,afternoon,100,161,45
obs,187,187,afternoon,100,162,10
obs,187,187,afternoon,100,163,20
obs,187,187,afternoon,100,186,9
obs,187,187,afternoon,100,230,27
obs,187,187,afternoon,161,100,13
obs,187,187,afternoon,161,161,31
obs,187,187,afternoon,161,162,28
obs,187,187,afternoon,161,163,26
obs,187,187,afternoon,161,186,20
obs,187,187,afternoon,161,230,20
obs,187,187,afternoon,162,100,13
obs,187,187,afternoon,162,161,16
obs,187,187,afternoon,162,162,31
obs,187,187,afternoon,162,163,12
obs,187,187,afternoon,162,186,27
obs,187,187,afternoon,162,230,9
obs,187,187,afternoon,163,100,12
obs,187,187,afternoon,163,161,28
obs,187,187,afternoon,163,162,13
obs,187,187,afternoon,163,163,11
obs,187,187,afternoon,163,186,21
obs,187,187,afternoon,163,230,9
obs,187,187,afternoon,186,100,13
obs,187,187,afternoon,186,161,63
obs,187,187,afternoon,186,162,27
obs,187,187,afternoon,186,163,32
obs,187,187,afternoon,186,186,8
obs,187,187,afternoon,186,230,38
obs,187,187,afternoon,230,100,21
obs,187,187,afternoon,230,161,31
obs,187,187,afternoon,230,162,29
obs,187,187,afternoon,230,163,15
obs,187,187,afternoon,230,186,39
obs,187,187,afternoon,230,230,11
obs,187,187,morning,100,100,17
obs,187,187,morning,100,161,57
obs,187,187,morning,100,162,18
obs,187,187,morning,100,163,28
obs,187,187,morning,100,186,24
obs,187,187,morning,100,230,46
obs,187,187,morning,161,100,33
obs,187,187,morning,161,161,169
obs,187,187,morning,161,162,64
obs,187,187,morning,161,163,103
obs,187,187,morning,161,186,59
obs,187,187,morning,161,230,84
obs,187,187,morning,162,100,11
obs,187,187,morning,162,161,41
obs,187,187,morning,162,162,83
obs,187,187,morning,162,163,49
obs,187,187,morning,162,186,37
obs,187,187,morning,162,230,39
obs,187,187,morning,163,100,32
obs,187,187,morning,163,161,82
obs,187,187,morning,163,162,64
obs,187,187,morning,163,163,61
obs,187,187,morning,163,186,43
obs,187,187,morning,163,230,71
obs,187,187,morning,186,100,22
obs,187,187,morning,186,161,60
obs,187,187,morning,186,162,24
obs,187,187,morning,186,163,34
obs,187,187,morning,186,186,29
obs,187,187,morning,186,230,75
obs,187,187,morning,230,100,41
obs,187,187,morning,230,161,87
obs,187,187,morning,230,162,53
obs,187,187,morning,230,163,58
obs,187,187,morning,230,186,97
obs,187,187,morning,230,230,96
obs,187,187,night,100,100,9
obs,187,187,night,100,161,26
obs,187,187,night,100,162,12
obs,187,187,night,100,163,22
obs,187,187,night,100,186,14
obs,187,187,night,100,230,23
obs,187,187,night,161,100,34
obs,187,187,night,161,161,87
obs,187,187,night,161,162,43
obs,187,187,night,161,163,56
obs,187,187,night,161,186,59
obs,187,187,night,161,230,39
obs,187,187,night,162,100,15
obs,187,187,night,162,161,52
obs,187,187,night,162,162,43
obs,187,187,night,162,163,27
obs,187,187,night,162,186,53
obs,187,187,night,162,230,30
obs,187,187,night,163,100,23
obs,187,187,night,163,161,45
obs,187,187,night,163,162,27
obs,187,187,night,163,163,33
obs,187,187,night,163,186,37
obs,187,187,night,163,230,26
obs,187,187,night,186,100,18
obs,187,187,night,186,161,58
obs,187,187,night,186,162,38
obs,187,187,night,186,163,45
obs,187,187,night,186,186,21
obs,187,187,night,186,230,65
obs,187,187,night,230,100,25
obs,187,187,night,230,161,33
obs,187,187,night,230,162,23
obs,187,187,night,230,163,44
obs,187,187,night,230,186,59
obs,187,187,night,230,230,45
obs,188,188,afternoon,100,100,11
obs,188,188,afternoon,100,161,65
obs,188,188,afternoon,100,162,22
obs,188,188,afternoon,100,163,25
obs,188,188,afternoon,100,186,8
obs,188,188,afternoon,100,230,25
obs,188,188,afternoon,161,100,14
obs,188,188,afternoon,161,161,42
obs,188,188,afternoon,161,162,21
obs,188,188,afternoon,161,163,45
obs,188,188,afternoon,161,186,25
obs,188,188,afternoon,161,230,28
obs,188,188,afternoon,162,100,27
obs,188,188,afternoon,162,161,33
obs,188,188,afternoon,162,162,42
obs,188,188,afternoon,162,163,28
obs,188,188,afternoon,162,186,17
obs,188,188,afternoon,162,230,23
obs,188,188,afternoon,163,100,10
obs,188,188,afternoon,163,161,29
obs,188,188,afternoon,163,162,16
obs,188,188,afternoon,163,163,6
obs,188,188,afternoon,163,186,15
obs,188,188,afternoon,163,230,7
obs,188,188,afternoon,186,100,13
obs,188,188,afternoon,186,161,122
obs,188,188,afternoon,186,162,54
obs,188,188,afternoon,186,163,42
obs,188,188,afternoon,186,186,13
obs,188,188,afternoon,186,230,71
obs,188,188,afternoon,230,100,12
obs,188,188,afternoon,230,161,26
obs,188,188,afternoon,230,162,19
obs,188,188,afternoon,230,163,9
obs,188,188,afternoon,230,186,26
obs,188,188,afternoon,230,230,19
obs,188,188,morning,100,100,8
obs,188,188,morning,100,161,20
obs,188,188,morning,100,162,19
obs,188,188,morning,100,163,19
obs,188,188,morning,100,186,15
obs,188,188,morning,100,230,23
obs,188,188,morning,161,100,23
obs,188,188,morning,161,161,63
obs,188,188,morning,161,162,35
obs,188,188,morning,161,163,41
obs,188,188,morning,161,186,38
obs,188,188,morning,161,230,53
obs,188,188,morning,162,100,16
obs,188,188,morning,162,161,26
obs,188,188,morning,162,162,26
obs,188,188,morning,162,163,24
obs,188,188,morning,162,186,53
obs,188,188,morning,162,230,32
obs,188,188,morning,163,100,13
obs,188,188,morning,163,161,33
obs,188,188,morning,163,162,27
obs,188,188,morning,163,163,27
obs,188,188,morning,163,186,21
obs,188,188,morning,163,230,60
obs,188,188,morning,186,100,12
obs,188,188,morning,186,161,41
obs,188,188,morning,186,162,37
obs,188,188,morning,186,163,30
obs,188,188,morning,186,186,27
obs,188,188,morning,186,230,70
obs,188,188,morning,230,100,40
obs,188,188,morning,230,161,45
obs,188,188,morning,230,162,27
obs,188,188,morning,230,163,33
obs,188,188,morning,230,186,57
obs,188,188,morning,230,230,37
obs,188,188,night,100,100,5
obs,188,188,night,100,161,22
obs,188,188,night,100,162,14
obs,188,188,night,100,163,23
obs,188,188,night,100,186,11
obs,188,188,night,100,230,23
obs,188,188,night,161,100,34
obs,188,188,night,161,161,67
obs,188,188,night,161,162,35
obs,188,188,night,161,163,66
obs,188,188,night,161,186,41
obs,188,188,night,161,230,35
obs,188,188,night,162,100,16
obs,188,188,night,162,161,54
obs,188,188,night,162,162,46
obs,188,188,night,162,163,40
obs,188,188,night,162,186,42
obs,188,188,night,162,230,29
obs,188,188,night,163,100,22
obs,188,188,night,163,161,58
obs,188,188,night,163,162,31
obs,188,188,night,163,163,35
obs,188,188,night,163,186,28
obs,188,188,night,163,230,36
obs,188,188,night,186,100,20
obs,188,188,night,186,161,70
obs,188,188,night,186,162,36
obs,188,188,night,186,163,58
obs,188,188,night,186,186,7
obs,188,188,night,186,230,83
obs,188,188,night,230,100,17
obs,188,188,night,230,161,39
obs,188,188,night,230,162,18
obs,188,188,night,230,163,39
obs,188,188,night,230,186,36
obs,188,188,night,230,230,32
obs,189,189,afternoon,100,100,6
obs,189,189,afternoon,100,161,89
obs,189,189,afternoon,100,162,34
obs,189,189,afternoon,100,163,35
obs,189,189,afternoon,100,186,7
obs,189,189,afternoon,100,230,38
obs,189,189,afternoon,161,100,16
obs,189,189,afternoon,161,161,67
obs,189,189,afternoon,161,162,27
obs,189,189,afternoon,161,163,48
obs,189,189,afternoon,161,186,31
obs,189,189,afternoon,161,230,28
obs,189,189,afternoon,162,100,39
obs,189,189,afternoon,162,161,36
obs,189,189,afternoon,162,162,35
obs,189,189,afternoon,162,163,44
obs,189,189,afternoon,162,186,34
obs,189,189,afternoon,162,230,19
obs,189,189,afternoon,163,100,21
obs,189,189,afternoon,163,161,34
obs,189,189,afternoon,163,162,31
obs,189,189,afternoon,163,163,17
obs,189,189,afternoon,163,186,16
obs,189,189,afternoon,163,230,13
obs,189,189,afternoon,186,100,25
obs,189,189,afternoon,186,161,149
obs,189,189,afternoon,186,162,63
obs,189,189,afternoon,186,163,49
obs,189,189,afternoon,186,186,18
obs,189,189,afternoon,186,230,88
obs,189,189,afternoon,230,100,8
obs,189,189,afternoon,230,161,18
obs,189,189,afternoon,230,162,24
obs,189,189,afternoon,230,163,22
obs,189,189,afternoon,230,186,21
obs,189,189,afternoon,230,230,18
obs,189,189,morning,100,100,0
obs,189,189,morning,100,161,0
obs,189,189,morning,100,162,0
obs,189,189,morning,100,163,0
obs,189,189,morning,100,186,0
obs,189,189,morning,100,230,0
obs,189,189,morning,161,100,0
obs,189,189,morning,161,161,0
obs,189,189,morning,161,162,0
obs,189,189,morning,161,163,0
obs,189,189,morning,161,186,0
obs,189,189,morning,161,230,0
obs,189,189,morning,162,100,0
obs,189,189,morning,162,161,0
obs,189,189,morning,162,162,0
obs,189,189,morning,162,163,0
obs,189,189,morning,162,186,0
obs,189,189,morning,162,230,0
obs,189,189,morning,163,100,0
obs,189,189,morning,163,161,0
obs,189,189,morning,163,162,0
obs,189,189,morning,163,163,0
obs,189,189,morning,163,186,0
obs,189,189,morning,163,230,0
obs,189,189,morning,186,100,0
obs,189,189,morning,186,161,0
obs,189,189,morning,186,162,0
obs,189,189,morning,186,163,0
obs,189,189,morning,186,186,0
obs,189,189,morning,186,230,0
obs,189,189,morning,230,100,0
obs,189,189,morning,230,161,0
obs,189,189,morning,230,162,0
obs,189,189,morning,230,163,0
obs,189,189,morning,230,186,0
obs,189,189,morning,230,230,0
obs,189,189,night,100,100,6
obs,189,189,night,100,161,36
obs,189,189,night,100,162,19
obs,189,189,night,100,163,24
obs,189,189,night,100,186,11
obs,189,189,night,100,230,30
obs,189,189,night,161,100,38
obs,189,189,night,161,161,102
obs,189,189,night,161,162,50
obs,189,189,night,161,163,81
obs,189,189,night,161,186,62
obs,189,189,night,161,230,38
obs,189,189,night,162,100,18
obs,189,189,night,162,161,62
obs,189,189,night,162,162,60
obs,189,189,night,162,163,31
obs,189,189,night,162,186,44
obs,189,189,night,162,230,32
obs,189,189,night,163,100,22
obs,189,189,night,163,161,67
obs,189,189,night,163,162,43
obs,189,189,night,163,163,25
obs,189,189,night,163,186,32
obs,189,189,night,163,230,27
obs,189,189,night,186,100,19
obs,189,189,night,186,161,77
obs,189,189,night,186,162,30
obs,189,189,night,186,163,59
obs,189,189,night,186,186,16
obs,189,189,night,186,230,72
obs,189,189,night,230,100,30
obs,189,189,night,230,161,53
obs,189,189,night,230,162,39
obs,189,189,night,230,163,41
obs,189,189,night,230,186,54
obs,189,189,night,230,230,37
obs,190,190,afternoon,100,100,9
obs,190,190,afternoon,100,161,79
obs,190,190,afternoon,100,162,37
obs,190,190,afternoon,100,163,33
obs,190,190,afternoon,100,186,9
obs,190,190,afternoon,100,230,40
obs,190,190,afternoon,161,100,17
obs,190,190,afternoon,161,161,54
obs,190,190,afternoon,161,162,35
obs,190,190,afternoon,161,163,42
obs,190,190,afternoon,161,186,22
obs,190,190,afternoon,161,230,30
obs,190,190,afternoon,162,100,29
obs,190,190,afternoon,162,161,38
obs,190,190,afternoon,162,162,38
obs,190,190,afternoon,162,163,28
obs,190,190,afternoon,162,186,35
obs,190,190,afternoon,162,230,29
obs,190,190,afternoon,163,100,22
obs,190,190,afternoon,163,161,36
obs,190,190,afternoon,163,162,27
obs,190,190,afternoon,163,163,18
obs,190,190,afternoon,163,186,17
obs,190,190,afternoon,163,230,13
obs,190,190,afternoon,186,100,18
obs,190,190,afternoon,186,161,135
obs,190,190,afternoon,186,162,52
obs,190,190,afternoon,186,163,45
obs,190,190,afternoon,186,186,17
obs,190,190,afternoon,186,230,87
obs,190,190,afternoon,230,100,11
obs,190,190,afternoon,230,161,25
obs,190,190,afternoon,230,162,19
obs,190,190,afternoon,230,163,16
obs,190,190,afternoon,230,186,34
obs,190,190,afternoon,230,230,29
obs,190,190,morning,100,100,11
obs,190,190,morning,100,161,40
obs,190,190,morning,100,162,33
obs,190,190,morning,100,163,32
obs,190,190,morning,100,186,14
obs,190,190,morning,100,230,43
obs,190,190,morning,161,100,56
obs,190,190,morning,161,161,105
obs,190,190,morning,161,162,77
obs,190,190,morning,161,163,79
obs,190,190,morning,161,186,115
obs,190,190,morning,161,230,70
obs,190,190,morning,162,100,28
obs,190,190,morning,162,161,58
obs,190,190,morning,162,162,72
obs,190,190,morning,162,163,44
obs,190,190,morning,162,186,68
obs,190,190,morning,162,230,60
obs,190,190,morning,163,100,33
obs,190,190,morning,163,161,81
obs,190,190,morning,163,162,65
obs,190,190,morning,163,163,32
obs,190,190,morning,163,186,53
obs,190,190,morning,163,230,77
obs,190,190,morning,186,100,5
obs,190,190,morning,186,161,58
obs,190,190,morning,186,162,48
obs,190,190,morning,186,163,57
obs,190,190,morning,186,186,25
obs,190,190,morning,186,230,93
obs,190,190,morning,230,100,41
obs,190,190,morning,230,161,69
obs,190,190,morning,230,162,48
obs,190,190,morning,230,163,71
obs,190,190,morning,230,186,92
obs,190,190,morning,230,230,57
obs,190,190,night,100,100,7
obs,190,190,night,100,161,42
obs,190,190,night,100,162,22
obs,190,190,night,100,163,27
obs,190,190,night,100,186,16
obs,190,190,night,100,230,20
obs,190,190,night,161,100,41
obs,190,190,night,161,161,81
obs,190,190,night,161,162,55
obs,190,190,night,161,163,60
obs,190,190,night,161,186,83
obs,190,190,night,161,230,64
obs,190,190,night,162,100,31
obs,190,190,night,162,161,53
obs,190,190,night,162,162,66
obs,190,190,night,162,163,33
obs,190,190,night,162,186,48
obs,190,190,night,162,230,43
obs,190,190,night,163,100,17
obs,190,190,night,163,161,72
obs,190,190,night,163,162,40
obs,190,190,night,163,163,24
obs,190,190,night,163,186,39
obs,190,190,night,163,230,42
obs,190,190,night,186,100,20
obs,190,190,night,186,161,72
obs,190,190,night,186,162,36
obs,190,190,night,186,163,35
obs,190,190,night,186,186,20
obs,190,190,night,186,230,83
obs,190,190,night,230,100,29
obs,190,190,night,230,161,45
obs,190,190,night,230,162,28
obs,190,190,night,230,163,49
obs,190,190,night,230,186,54
obs,190,190,night,230,230,52
obs,191,191,afternoon,100,100,13
obs,191,191,afternoon,100,161,81
obs,191,191,afternoon,100,162,25
obs,191,191,afternoon,100,163,39
obs,191,191,afternoon,100,186,9
obs,191,191,afternoon,100,230,40
obs,191,191,afternoon,161,100,20
obs,191,191,afternoon,161,161,52
obs,191,191,afternoon,161,162,27
obs,191,191,afternoon,161,163,31
obs,191,191,afternoon,161,186,27
obs,191,191,afternoon,161,230,26
obs,191,191,afternoon,162,100,11
obs,191,191,afternoon,162,161,30
obs,191,191,afternoon,162,162,33
obs,191,191,afternoon,162,163,22
obs,191,191,afternoon,162,186,19
obs,191,191,afternoon,162,230,19
obs,191,191,afternoon,163,100,12
obs,191,191,afternoon,163,161,31
obs,191,191,afternoon,163,162,20
obs,191,191,afternoon,163,163,13
obs,191,191,afternoon,163,186,17
obs,191,191,afternoon,163,230,8
obs,191,191,afternoon,186,100,12
obs,191,191,afternoon,186,161,95
obs,191,191,afternoon,186,162,53
obs,191,191,afternoon,186,163,26
obs,191,191,afternoon,186,186,9
obs,191,191,afternoon,186,230,61
obs,191,191,afternoon,230,100,13
obs,191,191,afternoon,230,161,20
obs,191,191,afternoon,230,162,21
obs,191,191,afternoon,230,163,29
obs,191,191,afternoon,230,186,39
obs,191,191,afternoon,230,230,20
obs,191,191,morning,100,100,21
obs,191,191,morning,100,161,23
obs,191,191,morning,100,162,16
obs,191,191,morning,100,163,31
obs,191,191,morning,100,186,11
obs,191,191,morning,100,230,42
obs,191,191,morning,161,100,43
obs,191,191,morning,161,161,102
obs,191,191,morning,161,162,89
obs,191,191,morning,161,163,60
obs,191,191,morning,161,186,82
obs,191,191,morning,161,230,114
obs,191,191,morning,162,100,31
obs,191,191,morning,162,161,54
obs,191,191,morning,162,162,69
obs,191,191,morning,162,163,32
obs,191,191,morning,162,186,65
obs,191,191,morning,162,230,61
obs,191,191,morning,163,100,27
obs,191,191,morning,163,161,62
obs,191,191,morning,163,162,54
obs,191,191,morning,163,163,32
obs,191,191,morning,163,186,30
obs,191,191,morning,163,230,59
obs,191,191,morning,186,100,19
obs,191,191,morning,186,161,47
obs,191,191,morning,186,162,21
obs,191,191,morning,186,163,38
obs,191,191,morning,186,186,13
obs,191,191,morning,186,230,59
obs,191,191,morning,230,100,41
obs,191,191,morning,230,161,78
obs,191,191,morning,230,162,40
obs,191,191,morning,230,163,39
obs,191,191,morning,230,186,64
obs,191,191,morning,230,230,63
obs,191,191,night,100,100,11
obs,191,191,night,100,161,30
obs,191,191,night,100,162,13
obs,191,191,night,100,163,20
obs,191,191,night,100,186,11
obs,191,191,night,100,230,25
obs,191,191,night,161,100,38
obs,191,191,night,161,161,71
obs,191,191,night,161,162,44
obs,191,191,night,161,163,57
obs,191,191,night,161,186,60
obs,191,191,night,161,230,45
obs,191,191,night,162,100,19
obs,191,191,night,162,161,37
obs,191,191,night,162,162,52
obs,191,191,night,162,163,37
obs,191,191,night,162,186,47
obs,191,191,night,162,230,30
obs,191,191,night,163,100,28
obs,191,191,night,163,161,61
obs,191,191,night,163,162,37
obs,191,191,night,163,163,30
obs,191,191,night,163,186,23
obs,191,191,night,163,230,30
obs,191,191,night,186,100,16
obs,191,191,night,186,161,71
obs,191,191,night,186,162,38
obs,191,191,night,186,163,36
obs,191,191,night,186,186,26
obs,191,191,night,186,230,71
obs,191,191,night,230,100,16
obs,191,191,night,230,161,40
obs,191,191,night,230,162,27
obs,191,191,night,230,163,37
obs,191,191,night,230,186,68
obs,191,191,night,230,230,41
obs,192,192,afternoon,100,100,10
obs,192,192,afternoon,100,161,45
obs,192,192,afternoon,100,162,19
obs,192,192,afternoon,100,163,30
obs,192,192,afternoon,100,186,3
obs,192,192,afternoon,100,230,14
obs,192,192,afternoon,161,100,11
obs,192,192,afternoon,161,161,40
obs,192,192,afternoon,161,162,14
obs,192,192,afternoon,161,163,33
obs,192,192,afternoon,161,186,20
obs,192,192,afternoon,161,230,15
obs,192,192,afternoon,162,100,14
obs,192,192,afternoon,162,161,20
obs,192,192,afternoon,162,162,29
obs,192,192,afternoon,162,163,22
obs,192,192,afternoon,162,186,26
obs,192,192,afternoon,162,230,14
obs,192,192,afternoon,163,100,11
obs,192,192,afternoon,163,161,23
obs,192,192,afternoon,163,162,18
obs,192,192,afternoon,163,163,9
obs,192,192,afternoon,163,186,20
obs,192,192,afternoon,163,230,8
obs,192,192,afternoon,186,100,14
obs,192,192,afternoon,186,161,52
obs,192,192,afternoon,186,162,29
obs,192,192,afternoon,186,163,19
obs,192,192,afternoon,186,186,7
obs,192,192,afternoon,186,230,35
obs,192,192,afternoon,230,100,6
obs,192,192,afternoon,230,161,15
obs,192,192,afternoon,230,162,28
obs,192,192,afternoon,230,163,14
obs,192,192,afternoon,230,186,34
obs,192,192,afternoon,230,230,21
obs,192,192,morning,100,100,21
obs,192,192,morning,100,161,22
obs,192,192,morning,100,162,13
obs,192,192,morning,100,163,42
obs,192,192,morning,100,186,18
obs,192,192,morning,100,230,39
obs,192,192,morning,161,100,40
obs,192,192,morning,161,161,89
obs,192,192,morning,161,162,71
obs,192,192,morning,161,163,81
obs,192,192,morning,161,186,65
obs,192,192,morning,161,230,105
obs,192,192,morning,162,100,24
obs,192,192,morning,162,161,38
obs,192,192,morning,162,162,60
obs,192,192,morning,162,163,38
obs,192,192,morning,162,186,49
obs,192,192,morning,162,230,50
obs,192,192,morning,163,100,30
obs,192,192,morning,163,161,62
obs,192,192,morning,163,162,71
obs,192,192,morning,163,163,34
obs,192,192,morning,163,186,43
obs,192,192,morning,163,230,73
obs,192,192,morning,186,100,16
obs,192,192,morning,186,161,37
obs,192,192,morning,186,162,35
obs,192,192,morning,186,163,35
obs,192,192,morning,186,186,21
obs,192,192,morning,186,230,72
obs,192,192,morning,230,100,39
obs,192,192,morning,230,161,63
obs,192,192,morning,230,162,43
obs,192,192,morning,230,163,69
obs,192,192,morning,230,186,72
obs,192,192,morning,230,230,87
obs,192,192,night,100,100,10
obs,192,192,night,100,161,22
obs,192,192,night,100,162,16
obs,192,192,night,100,163,26
obs,192,192,night,100,186,12
obs,192,192,night,100,230,26
obs,192,192,night,161,100,31
obs,192,192,night,161,161,55
obs,192,192,night,161,162,33
obs,192,192,night,161,163,48
obs,192,192,night,161,186,52
obs,192,192,night,161,230,38
obs,192,192,night,162,100,23
obs,192,192,night,162,161,43
obs,192,192,night,162,162,47
obs,192,192,night,162,163,28
obs,192,192,night,162,186,42
obs,192,192,night,162,230,27
obs,192,192,night,163,100,23
obs,192,192,night,163,161,40
obs,192,192,night,163,162,36
obs,192,192,night,163,163,38
