model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
LSTM,240,9,morning,NA,NA,186,186,3.436005
LSTM,240,9,morning,NA,NA,186,230,10.890768
LSTM,240,9,morning,NA,NA,230,100,6.0979357
LSTM,240,9,morning,NA,NA,230,161,10.115753
LSTM,240,9,morning,NA,NA,230,162,7.2631984
LSTM,240,9,morning,NA,NA,230,163,8.490501
LSTM,240,9,morning,NA,NA,230,186,12.202416
LSTM,240,9,morning,NA,NA,230,230,10.471246
LSTM,241,10,morning,NA,NA,100,100,2.1646988
LSTM,241,10,morning,NA,NA,100,161,4.584188
LSTM,241,10,morning,NA,NA,100,162,3.0054348
LSTM,241,10,morning,NA,NA,100,163,4.4258423
LSTM,241,10,morning,NA,NA,100,186,2.6901014
LSTM,241,10,morning,NA,NA,100,230,5.839768
LSTM,241,10,morning,NA,NA,161,100,7.1299324
LSTM,241,10,morning,NA,NA,161,161,15.112095
LSTM,241,10,morning,NA,NA,161,162,9.556051
LSTM,241,10,morning,NA,NA,161,163,10.499453
LSTM,241,10,morning,NA,NA,161,186,12.618847
LSTM,241,10,morning,NA,NA,161,230,11.54535
LSTM,241,10,morning,NA,NA,162,100,3.9427674
LSTM,241,10,morning,NA,NA,162,161,7.7347794
LSTM,241,10,morning,NA,NA,162,162,9.587658
LSTM,241,10,morning,NA,NA,162,163,6.432401
LSTM,241,10,morning,NA,NA,162,186,8.449653
LSTM,241,10,morning,NA,NA,162,230,8.395959
LSTM,241,10,morning,NA,NA,163,100,4.24323
LSTM,241,10,morning,NA,NA,163,161,10.932749
LSTM,241,10,morning,NA,NA,163,162,7.474092
LSTM,241,10,morning,NA,NA,163,163,5.036186
LSTM,241,10,morning,NA,NA,163,186,6.0626817
LSTM,241,10,morning,NA,NA,163,230,9.804435
LSTM,241,10,morning,NA,NA,186,100,3.2395787
LSTM,241,10,morning,NA,NA,186,161,7.2538385
LSTM,241,10,morning,NA,NA,186,162,5.3723707
LSTM,241,10,morning,NA,NA,186,163,5.70572
LSTM,241,10,morning,NA,NA,186,186,3.4255993
LSTM,241,10,morning,NA,NA,186,230,10.89243
LSTM,241,10,morning,NA,NA,230,100,6.0699053
LSTM,241,10,morning,NA,NA,230,161,10.102322
LSTM,241,10,morning,NA,NA,230,162,7.2751813
LSTM,241,10,morning,NA,NA,230,163,8.461727
LSTM,241,10,morning,NA,NA,230,186,12.200642
LSTM,241,10,morning,NA,NA,230,230,10.472754
LSTM,242,11,morning,NA,NA,100,100,2.1484
LSTM,242,11,morning,NA,NA,100,161,4.5728283
LSTM,242,11,morning,NA,NA,100,162,2.9727228
LSTM,242,11,morning,NA,NA,100,163,4.4003077
LSTM,242,11,morning,NA,NA,100,186,2.676588
LSTM,242,11,morning,NA,NA,100,230,5.84155
LSTM,242,11,morning,NA,NA,161,100,7.1283064
LSTM,242,11,morning,NA,NA,161,161,15.134278
LSTM,242,11,morning,NA,NA,161,162,9.563209
LSTM,242,11,morning,NA,NA,161,163,10.48439
LSTM,242,11,morning,NA,NA,161,186,12.60819
LSTM,242,11,morning,NA,NA,161,230,11.545669
LSTM,242,11,morning,NA,NA,162,100,3.908719
LSTM,242,11,morning,NA,NA,162,161,7.7371774
LSTM,242,11,morning,NA,NA,162,162,9.578034
LSTM,242,11,morning,NA,NA,162,163,6.424656
LSTM,242,11,morning,NA,NA,162,186,8.459099
LSTM,242,11,morning,NA,NA,162,230,8.398164
LSTM,242,11,morning,NA,NA,163,100,4.233131
LSTM,242,11,morning,NA,NA,163,161,10.949284
LSTM,242,11,morning,NA,NA,163,162,7.476219
LSTM,242,11,morning,NA,NA,163,163,5.039599
LSTM,242,11,morning,NA,NA,163,186,6.043554
LSTM,242,11,morning,NA,NA,163,230,9.78878
LSTM,242,11,morning,NA,NA,186,100,3.2614985
LSTM,242,11,morning,NA,NA,186,161,7.2710814
LSTM,242,11,morning,NA,NA,186,162,5.374883
LSTM,242,11,morning,NA,NA,186,163,5.7066293
LSTM,242,11,morning,NA,NA,186,186,3.443914
LSTM,242,11,morning,NA,NA,186,230,10.906224
LSTM,242,11,morning,NA,NA,230,100,6.0844016
LSTM,242,11,morning,NA,NA,230,161,10.11227
LSTM,242,11,morning,NA,NA,230,162,7.2437105
LSTM,242,11,morning,NA,NA,230,163,8.479174
LSTM,242,11,morning,NA,NA,230,186,12.197037
LSTM,242,11,morning,NA,NA,230,230,10.445225
LSTM,243,12,morning,NA,NA,100,100,2.1102061
LSTM,243,12,morning,NA,NA,100,161,4.5664015
LSTM,243,12,morning,NA,NA,100,162,2.8885655
LSTM,243,12,morning,NA,NA,100,163,4.3222537
LSTM,243,12,morning,NA,NA,100,186,2.6367316
LSTM,243,12,morning,NA,NA,100,230,5.816289
LSTM,243,12,morning,NA,NA,161,100,7.129231
LSTM,243,12,morning,NA,NA,161,161,15.183757
LSTM,243,12,morning,NA,NA,161,162,9.539145
LSTM,243,12,morning,NA,NA,161,163,10.450039
LSTM,243,12,morning,NA,NA,161,186,12.582381
LSTM,243,12,morning,NA,NA,161,230,11.526903
LSTM,243,12,morning,NA,NA,162,100,3.8256674
LSTM,243,12,morning,NA,NA,162,161,7.678685
LSTM,243,12,morning,NA,NA,162,162,9.528339
LSTM,243,12,morning,NA,NA,162,163,6.393841
LSTM,243,12,morning,NA,NA,162,186,8.464858
LSTM,243,12,morning,NA,NA,162,230,8.372403
LSTM,243,12,morning,NA,NA,163,100,4.199281
LSTM,243,12,morning,NA,NA,163,161,10.966894
LSTM,243,12,morning,NA,NA,163,162,7.4920974
LSTM,243,12,morning,NA,NA,163,163,5.0093827
LSTM,243,12,morning,NA,NA,163,186,5.9764733
LSTM,243,12,morning,NA,NA,163,230,9.698072
LSTM,243,12,morning,NA,NA,186,100,3.290076
LSTM,243,12,morning,NA,NA,186,161,7.304223
LSTM,243,12,morning,NA,NA,186,162,5.360526
LSTM,243,12,morning,NA,NA,186,163,5.723637
LSTM,243,12,morning,NA,NA,186,186,3.4791121
LSTM,243,12,morning,NA,NA,186,230,10.922178
LSTM,243,12,morning,NA,NA,230,100,6.0956817
LSTM,243,12,morning,NA,NA,230,161,10.120599
LSTM,243,12,morning,NA,NA,230,162,7.1751776
LSTM,243,12,morning,NA,NA,230,163,8.496612
LSTM,243,12,morning,NA,NA,230,186,12.187132
LSTM,243,12,morning,NA,NA,230,230,10.351539
LSTM,244,13,morning,NA,NA,100,100,2.1784115
LSTM,244,13,morning,NA,NA,100,161,4.5990586
LSTM,244,13,morning,NA,NA,100,162,2.9901826
LSTM,244,13,morning,NA,NA,100,163,4.473977
LSTM,244,13,morning,NA,NA,100,186,2.7205133
LSTM,244,13,morning,NA,NA,100,230,5.8925757
LSTM,244,13,morning,NA,NA,161,100,7.1290417
LSTM,244,13,morning,NA,NA,161,161,15.154869
LSTM,244,13,morning,NA,NA,161,162,9.607599
LSTM,244,13,morning,NA,NA,161,163,10.524316
LSTM,244,13,morning,NA,NA,161,186,12.653609
LSTM,244,13,morning,NA,NA,161,230,11.550974
LSTM,244,13,morning,NA,NA,162,100,3.923976
LSTM,244,13,morning,NA,NA,162,161,7.720539
LSTM,244,13,morning,NA,NA,162,162,9.576867
LSTM,244,13,morning,NA,NA,162,163,6.445931
LSTM,244,13,morning,NA,NA,162,186,8.46887
LSTM,244,13,morning,NA,NA,162,230,8.423616
LSTM,244,13,morning,NA,NA,163,100,4.2165174
LSTM,244,13,morning,NA,NA,163,161,10.975763
LSTM,244,13,morning,NA,NA,163,162,7.462778
LSTM,244,13,morning,NA,NA,163,163,5.082801
LSTM,244,13,morning,NA,NA,163,186,6.0886607
LSTM,244,13,morning,NA,NA,163,230,9.821733
LSTM,244,13,morning,NA,NA,186,100,3.285751
LSTM,244,13,morning,NA,NA,186,161,7.2825947
LSTM,244,13,morning,NA,NA,186,162,5.3551173
LSTM,244,13,morning,NA,NA,186,163,5.6829715
LSTM,244,13,morning,NA,NA,186,186,3.399442
LSTM,244,13,morning,NA,NA,186,230,10.920787
LSTM,244,13,morning,NA,NA,230,100,6.0994296
LSTM,244,13,morning,NA,NA,230,161,10.138852
LSTM,244,13,morning,NA,NA,230,162,7.3022633
LSTM,244,13,morning,NA,NA,230,163,8.50148
LSTM,244,13,morning,NA,NA,230,186,12.235638
LSTM,244,13,morning,NA,NA,230,230,10.544664
LSTM,245,14,morning,NA,NA,100,100,2.1711953
LSTM,245,14,morning,NA,NA,100,161,4.613865
LSTM,245,14,morning,NA,NA,100,162,2.981884
LSTM,245,14,morning,NA,NA,100,163,4.451229
LSTM,245,14,morning,NA,NA,100,186,2.7013144
LSTM,245,14,morning,NA,NA,100,230,5.8728356
LSTM,245,14,morning,NA,NA,161,100,7.1332297
LSTM,245,14,morning,NA,NA,161,161,15.169488
