model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
ARIMA,233,2,night,1,20,161,161,19.3320713130757
ARIMA,233,2,night,1,20,161,162,11.2989555169734
ARIMA,233,2,night,1,20,161,163,10.4976886181216
ARIMA,233,2,night,1,20,161,186,13.0388049767267
ARIMA,233,2,night,1,20,161,230,9.38032286214527
ARIMA,233,2,night,1,20,162,100,4.07965478214724
ARIMA,233,2,night,1,20,162,161,11.8885530372303
ARIMA,233,2,night,1,20,162,162,11.8558742064315
ARIMA,233,2,night,1,20,162,163,6.50000108548554
ARIMA,233,2,night,1,20,162,186,8.74387680220363
ARIMA,233,2,night,1,20,162,230,8.12966759594307
ARIMA,233,2,night,1,20,163,100,4.28041963351098
ARIMA,233,2,night,1,20,163,161,13.3987171364203
ARIMA,233,2,night,1,20,163,162,7.70643748051069
ARIMA,233,2,night,1,20,163,163,6.38613353072378
ARIMA,233,2,night,1,20,163,186,5.69676802845922
ARIMA,233,2,night,1,20,163,230,9.99552236476142
ARIMA,233,2,night,1,20,186,100,4.51978339123575
ARIMA,233,2,night,1,20,186,161,13.6797396964611
ARIMA,233,2,night,1,20,186,162,7.58178600159331
ARIMA,233,2,night,1,20,186,163,10.0629631409019
ARIMA,233,2,night,1,20,186,186,3.69455789205064
ARIMA,233,2,night,1,20,186,230,19.5486286924367
ARIMA,233,2,night,1,20,230,100,5.58029316124746
ARIMA,233,2,night,1,20,230,161,8.80519671416755
ARIMA,233,2,night,1,20,230,162,5.57276460619473
ARIMA,233,2,night,1,20,230,163,7.43464968173209
ARIMA,233,2,night,1,20,230,186,9.8035533875447
ARIMA,233,2,night,1,20,230,230,8.02678284721433
ARIMA,233,2,night,2,21,100,100,2.29172284040852
ARIMA,233,2,night,2,21,100,161,6.33627658944763
ARIMA,233,2,night,2,21,100,162,3.48552529958106
ARIMA,233,2,night,2,21,100,163,5.19386978591432
ARIMA,233,2,night,2,21,100,186,2.34861713020476
ARIMA,233,2,night,2,21,100,230,7.22102888803673
ARIMA,233,2,night,2,21,161,100,7.00555041962061
ARIMA,233,2,night,2,21,161,161,19.3320959734709
ARIMA,233,2,night,2,21,161,162,11.3472399730444
ARIMA,233,2,night,2,21,161,163,11.2524930410918
ARIMA,233,2,night,2,21,161,186,13.0388049767267
ARIMA,233,2,night,2,21,161,230,9.60299256716818
ARIMA,233,2,night,2,21,162,100,4.07965478214724
ARIMA,233,2,night,2,21,162,161,11.8885421873989
ARIMA,233,2,night,2,21,162,162,12.0792717362975
ARIMA,233,2,night,2,21,162,163,6.50000108548554
ARIMA,233,2,night,2,21,162,186,8.69192598426158
ARIMA,233,2,night,2,21,162,230,8.18284398899962
ARIMA,233,2,night,2,21,163,100,4.28041963351098
ARIMA,233,2,night,2,21,163,161,13.3985181440953
ARIMA,233,2,night,2,21,163,162,7.70643872451802
ARIMA,233,2,night,2,21,163,163,6.38613353072378
ARIMA,233,2,night,2,21,163,186,5.69676837940144
ARIMA,233,2,night,2,21,163,230,9.99552236476142
ARIMA,233,2,night,2,21,186,100,4.51978339123575
